"조서관리코드","프로젝트코드","지자체","조서유형(구분)","대분류","중분류","소분류","위치명","지역명","면적기정","면적증감코드","면적변경","면적변경후","결정고시관리코드"
"11000AGZ199904151108","11000PPL199904158670","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","동대문구 청량리동 822번지 일대","청량리제1주거환경개선지구","18454.9","","","18656.3","11000NTC199904158670"
"11000AGZ198404272112","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","26지구","0","","","1668","11000NTC198404275987"
"11000AGZ198404272113","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업지구","중구 남창동 5206번지 일대","제2지구","1602","","","1562.4","11000NTC198404275987"
"11000AGZ198404272114","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업지구","신문로 1가 57일대","1,2지구","3426","","","3590","11000NTC198404275987"
"11000AGZ198404272116","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","15지구","0","","","644","11000NTC198404275987"
"11000AGZ198404272117","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","8지구","0","","","788","11000NTC198404275987"
"11000AGZ198404272122","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","2지구","0","","","3650","11000NTC198404275987"
"11000AGZ198404272123","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","36지구","0","","","732","11000NTC198404275987"
"11000AGZ198404272124","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","30지구","0","","","1280","11000NTC198404275987"
"11000AGZ198404272125","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","16지구","0","","","483","11000NTC198404275987"
"11000AGZ198404272126","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","17지구","0","","","1050","11000NTC198404275987"
"11000AGZ198404272127","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","32지구","0","","","4416","11000NTC198404275987"
"11000AGZ198404272128","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","29지구","0","","","2084","11000NTC198404275987"
"11000AGZ198404272129","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","21지구","0","","","2365","11000NTC198404275987"
"11000AGZ198404272130","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","22지구","0","","","4070","11000NTC198404275987"
"11000AGZ198404272131","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","27지구","0","","","720","11000NTC198404275987"
"11000AGZ198404272132","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","28지구","0","","","680","11000NTC198404275987"
"11000AGZ198404272133","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","19지구","0","","","430","11000NTC198404275987"
"11000AGZ198404272134","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","20지구","0","","","492","11000NTC198404275987"
"11000AGZ198404272135","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","18지구","0","","","884","11000NTC198404275987"
"11000AGZ198404272136","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","11지구","0","","","2557","11000NTC198404275987"
"11000AGZ198404272137","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","12지구","0","","","2376","11000NTC198404275987"
"11000AGZ198404272138","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업지구","신문로 1가 42일대","도렴4,5도시환경정비지구","5469","","","4220.9","11000NTC198404275987"
"11000AGZ198404272139","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","13지구","0","","","2976","11000NTC198404275987"
"11000AGZ198404272140","11000PPL198404275987","서울특별시","신설","의제처리구역","정비구역","도시환경정비사업지구","","14지구","0","","","5630","11000NTC198404275987"
"11000AGZ198404272141","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","신문로1가 27-5","도렴8,9도시환경정비지구","3828","","","3238","11000NTC198404275987"
"11000AGZ198404272142","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업지구","당주동 160일대","11지구","1656","","","1662.5","11000NTC198404275987"
"11000AGZ198404272143","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","당주동 104일대","도렴12도시환경정비지구","3688","","","3687.1","11000NTC198404275987"
"11000AGZ198404272144","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","당주동 56일대","도렴14도시환경정비지구","4228","","","4189.6","11000NTC198404275987"
"11000AGZ198404272145","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업지구","중구 남대문로 5가 509번지 일대","양동4-1도시환경정비지구","3772","","","2460.1","11000NTC198404275987"
"11000AGZ198404272146","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업지구","중구 남대문로 5가 655번지 일대","4-2지구","3772","","","1311.9","11000NTC198404275987"
"11000AGZ198404272147","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","내수동 1","도렴16도시환경정비지구","1446","","","1085","11000NTC198404275987"
"11000AGZ198404272148","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","내수동 199-1","도렴18도시환경정비지구","10290","","","8059.6","11000NTC198404275987"
"11000AGZ198404272149","11000PPL198404275987","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","당주동 147일대","도렴6,7도시환경정비지구","2763","","","2772.1","11000NTC198404275987"
"11000AGZ198211225987","11000PPL198211224948","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","","마포로1-16도시환경정비지구","1875","","","1824.5","11000NTC198211224948"
"11000AGZ198211225989","11000PPL198211224948","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","","마포로1-5도시환경정비지구","3879","","","3142.3","11000NTC198211224948"
"11000AGZ198204261869","11000PPL198204264660","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업구역","종로구 신당동 65번지 일대","신당제1구역","149690","","","118690","11000NTC198204264660"
"11000AGZ198204261870","11000PPL198204264660","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","서대문구 북아현동 1번지 일대","복아현제3구역","71600","","","62180","11000NTC198204264660"
"11000AGZ198204261871","11000PPL198204264660","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업구역","서대문구 홍제동 277번지 일대","홍제제2구역","68200","","","27656","11000NTC198204264660"
"11000AGZ198204261872","11000PPL198204264660","서울특별시","폐지","의제처리구역","정비구역","도시환경정비사업구역","은평구 수색동 150번지 일대","수색제1구역","126300","","","0","11000NTC198204264660"
"11000AGZ198204261873","11000PPL198204264660","서울특별시","폐지","의제처리구역","정비구역","주택재개발사업구역","강서구 신정동 415번지 일대","신정제2구역","56800","","","0","11000NTC198204264660"
"11000AGZ198204261874","11000PPL198204264660","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업구역","서대문구 홍제동 9번지 일대","홍제제9구역","173500","","","129080","11000NTC198204264660"
"11000AGZ198204261875","11000PPL198204264660","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업구역","성동구 행당동 317번지일대","금호제1구역","152700","","","342220","11000NTC198204264660"
"11000AGZ198204261876","11000PPL198204264660","서울특별시","폐지","의제처리구역","정비구역","주택재개발사업구역","마포구 노고산동 12번지 일대","노고산구역","70400","","","0","11000NTC198204264660"
"11000AGZ198204261877","11000PPL198204264660","서울특별시","폐지","의제처리구역","정비구역","주택재개발사업구역","종로구 누상동 산1번지 일대","누상구역","26200","","","0","11000NTC198204264660"
"11000AGZ198204261878","11000PPL198204264660","서울특별시","폐지","의제처리구역","정비구역","주택재개발사업구역","강서구 신정동 31번지 일대","신정제1구역","83300","","","0","11000NTC198204264660"
"11000AGZ198204261879","11000PPL198204264660","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업구역","동작구 본동 205번지 일대","본동제2구역","147800","","","85069","11000NTC198204264660"
